tfm_id,tfm_desc,site_desc,longitude,latitude,tfm_typ_de,movement_t,declared_r,local_road,aadt_all_vehicles,aadt_truck,percent_trucks,last_year
2247,HIGH ST N OF WESTGARTH ST DEPARTURE,HIGH ST N OF WESTGARTH ST DEPARTURE,144.99710542654137,-37.77879809790615,INTERSECTION,All Moves,Missing Data,HIGH STREET,0,0,0.0,0
2788,CAIRNLEA DV E BD E OF LONGWOOD DR,CAIRNLEA DV E OF LONGWOOD DR,144.7848880003037,-37.7534093694868,MIDBLOCK,All Moves,Missing Data,CAIRNLEA DRIVE,6000,110,0.02,2011
1407,LEAKES RD E BD BTW MORRIS RD & KULIN DR,LEAKES RD BTW MORRIS RD & KULIN DR,144.70114279567136,-37.83560558128722,MIDBLOCK,All Moves,Missing Data,LEAKES ROAD,4900,290,0.06,2009
24880,WILLESDEN RD SE OF POATH RD DEPARTURE,POATH RD N OF WILLESDEN RD DEPARTURE,145.07730905276756,-37.89450911967616,INTERSECTION,All Moves,Missing Data,WILLESDEN ROAD,0,0,0.0,0
27609,AIRPORT DR E OF WRR NTH BND RAMPS DEPARTURE,WRR ONRAMP FROM AIRPORT DR,144.8758233653936,-37.71592088658129,INTERSECTION,All Moves,AIRPORT CONNECTION ROAD,AIRPORT DRIVE,0,0,0.0,0
26881,WILLIAMS ST SE OF LA TROBE ST,WILLIAM ST/LA TROBE ST,144.95732107785065,-37.81371293446769,INTERSECTION,All Moves,Missing Data,LONSDALE STREET,0,0,0.0,0
723,MARYSVILLE-WOODS POINT RD E BD BTW KERAMI CR & LAKE MOUNTAIN RD,MARYSVILLE-WOODS POINT RD BTW KERAMI CR & LAKE MOUNTAIN RD,145.75237492794892,-37.51143785989455,MIDBLOCK,All Moves,MARYSVILLE-WOODS POINT ROAD,WOODS POINT ROAD,60,10,0.18,2014
27599,MORELAND RD E OF SYDNEY RD DEPARTURE,SYDNEY RD N OF MORELAND RD DEPARTURE,144.96949149842686,-37.756070668530434,INTERSECTION,All Moves,MORELAND ROAD,MORELAND ROAD,0,0,0.0,0
26301,HIGH ST E BD W OF PUNT RD,HIGH ST W OF PUNT RD,144.9842182109061,-37.85056200143557,INTERSECTION,All Moves,HODDLE HIGHWAY,PUNT ROAD,7300,130,0.02,2011
1634,MIDLAND HWY W BD BTW FLORENCE ST & ZURCAS LA,MIDLAND HWY BTW FLORENCE ST & ZURCAS LA,145.42579339825585,-36.38665137190831,MIDBLOCK,All Moves,MIDLAND HIGHWAY,BENALLA ROAD,0,0,0.0,0
2237,DALTON RD N OF METRO RING RD WEST BND RAMPS,DALTON RD & METRO RING RD WEST BND RAMPS,145.02869390102063,-37.686898595759466,INTERSECTION,All Moves,DALTON ROAD,DALTON ROAD,0,0,0.0,0
27598,WESTON ST E OF SYDNEY RD DEPARTURE,SYDNEY RD N OF WESTON ST DEPARTURE,144.96202909810532,-37.7748695037959,INTERSECTION,All Moves,Missing Data,WESTON STREET,0,0,0.0,0
25630,BALLARAT RD SEBD BTW HOGAN ST & MARCELLIN CT,BALLARAT RD BTW HOGAN ST & MARCELLIN CT,144.7641655195521,-37.76664835848598,MIDBLOCK,All Moves,WESTERN HIGHWAY,BALLARAT ROAD,22000,2100,0.09,2011
1268,STATION ST E BD E OF SPRINGVALE RD,STATION ST E OF SPRINGVALE RD,145.10902966178426,-38.038556883348285,MIDBLOCK,All Moves,Missing Data,STATION STREET,2300,230,0.1,2008
27141,BEECHWORTH-WANGARATTA RD W BD 250M EAST OF BORALMA--TARRAWIN,BEECHWORTH-WANGARATTA RD 250M EAST OF BORALMA--TARRAWIN,146.4732084869324,-36.385926036467644,MIDBLOCK,All Moves,BEECHWORTH-WANGARATTA ROAD,BEECHWORTH-WANGARATTA ROAD,0,0,0.0,0
25260,MAROONDAH HWY W BD 300M W OF KIDSTON PDE,MAROONDAH HWY 300M W OF KIDSTON PDE,146.0704289041433,-37.04980759894207,MIDBLOCK,All Moves,MAROONDAH HIGHWAY,MAROONDAH HIGHWAY,1200,150,0.12,2009
27262,RIVER BVD S OF VICTORIA ST DEPARTURE,VICTORIA ST E OF RIVER BVD DEPARTURE,145.0131200371022,-37.81251400123103,INTERSECTION,All Moves,Missing Data,RIVER BOULEVARD,0,0,0.0,0
750,DOMAIN RD E BD W OF PUNT RD,DOMAIN RD W OF PUNT RD,144.98367350939967,-37.83429522947488,MIDBLOCK,All Moves,Missing Data,DOMAIN ROAD,3500,140,0.04,2011
2502,SOUTH GIPPSLAND HWY E BD 150M EAST OF RUBY RD,SOUTH GIPPSLAND HWY 150M EAST OF RUBY RD,145.91030920201553,-38.44857786882275,MIDBLOCK,All Moves,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,2900,440,0.15,2010
26394,CALDER HWY S OF CRUSOE RD DEPARTURE,CALDER HWY N OF CRUSOE RD DEPARTURE,144.24083071019348,-36.80868709979212,INTERSECTION,All Moves,CALDER HIGHWAY,HIGH STREET,0,0,0.0,0
27617,BROADWAY E OF HIGH ST,BROADWAY & HIGH ST TURNS ONLY,145.00936380251008,-37.716934299162546,INTERSECTION,All Moves,BROADWAY,BROADWAY,0,0,0.0,0
2175,COBURNS RD N BD BTW DIGGERS REST COIMADAI RD & MCCORKELLS RD,COBURNS RD BTW DIGGERS REST COIMADAI RD & MCCORKELLS RD,144.5711472403545,-37.62660488695612,MIDBLOCK,All Moves,Missing Data,COBURNS ROAD,1300,110,0.09,2013
1450,CLYDE FIVE WAYS RD N BD BTW BEECHERS RD & MOORES RD,CLYDE FIVE WAYS RD BTW BEECHERS RD & MOORES RD,145.32220822667298,-38.14356330205823,MIDBLOCK,All Moves,CLYDE-FIVE WAYS ROAD,CLYDE-FIVE WAYS ROAD,3400,540,0.16,2012
56748,WELLINGTON RD W OF PIONEER ACCESS,WELLINGTON/PIONEER ACCESS,145.25849209714846,-37.92799788666623,INTERSECTION,All Moves,WELLINGTON ROAD,WELLINGTON ROAD,14000,0,0.0,2011
27268,MCIVOR HWY SE OF ATLAS RD DEPARTURE,ATLAS RD NE OF MCIVOR HWY DEPARTURE,144.35103959916546,-36.77155068148178,UNDEFINED,All Moves,MCIVOR HIGHWAY,MCIVOR HIGHWAY,0,0,0.0,0
27612,GIPPS ST E OF HODDLE ST,GIPPS ST & HODDLE ST,144.99212989508777,-37.80499120199929,INTERSECTION,All Moves,HODDLE HIGHWAY,HODDLE STREET,0,0,0.0,0
719,WESTERN PORT HWY N BD 200M N OF HALL RD,WESTERN PORT HWY 200M N OF HALL RD,145.23366379722648,-38.10603999744084,MIDBLOCK,All Moves,WESTERN PORT HIGHWAY,DANDENONG-HASTINGS ROAD,16000,2100,0.13,2009
26415,BELL ST E OF HIGH ST,BELL ST & ST GEORGES RD,145.00452401056492,-37.74536904935417,INTERSECTION,All Moves,STATE (BELL/SPRINGVALE) HIGHWAY,BELL STREET,0,0,0.0,0
2170,CAPE PATERSON-INVERLOCH RD NEBD 1800M SW OF SURF PDE,CAPE PATERSON-INVERLOCH RD N1800M SW OF SURF PDE,145.65689649343258,-38.670383682946635,MIDBLOCK,All Moves,BUNURONG ROAD,CAPE PATERSON-INVERLOCH ROAD,380,40,0.12,2011
1027,LODDON VALLEY HWY NWBD 120M SE OF CREETH ST,LODDON VALLEY HWY 120M SE OF CREETH ST,144.2593263110978,-36.75158539856629,MIDBLOCK,All Moves,LODDON VALLEY HIGHWAY,EAGLEHAWK ROAD,0,0,0.0,0
27928,SAFEWAY ENTRANCE RD S OF BURWOOD HWY,BURWOOD HWY/SAFEWAY ENTRANCE,145.13164679468775,-37.852039973014406,INTERSECTION,All Moves,BURWOOD HIGHWAY,BURWOOD HIGHWAY,0,0,0.0,0
2049,ROOKS RD N BD BTW QUEEN ST & STATION ST,ROOKS RD BTW QUEEN ST & STATION ST,145.18655514215837,-37.827940193207,MIDBLOCK,All Moves,Missing Data,ROOKS ROAD,0,0,0.0,0
26733,LOY YANG-MORWELL RD E OF MONASH WAY DEPARTURE,MONASH WAY N OF LOY YANG-MORWELL RD DEPARTURE,146.43133320379843,-38.247953797058045,INTERSECTION,All Moves,LOY YANG-MORWELL ROAD,FIRMINS LANE,0,0,0.0,0
26748,FITZGERALD RD S OF WESTERN RING RD STH BND RAMPS,FITZGERALD RD & WESTERN RING RD STH BND RAMPS,144.7896147437771,-37.79683760323996,INTERSECTION,All Moves,FITZGERALD ROAD,FITZGERALD ROAD,0,0,0.0,0
1628,WARBURTON-WOODS POINT RD N BD BTW MARYSVILLE-WOODS POINT RD & WALSHS CREEK RD,WARBURTON-WOODS POINT RD BTW MARYSVILLE-WOODS POINT RD & WALSHS CREEK RD,145.90581828763004,-37.62500609385679,MIDBLOCK,All Moves,WARBURTON-WOODS POINT ROAD,WOODS POINT ROAD,10,0,0.18,2009
26477,PLENTY RD NE OF DUNDAS ST DEPARTURE,HIGH ST N OF DUNDAS ST DEPARTURE,145.00395099387868,-37.7489351976871,INTERSECTION,All Moves,Missing Data,PLENTY ROAD,0,0,0.0,0
27159,LEAKES RD W BD BTWN MORRIS RD & WOODS RD,LEAKES RD BTWN MORRIS RD & WOODS RD,144.69228560794892,-37.834611148516686,MIDBLOCK,All Moves,Missing Data,LEAKES ROAD,8900,360,0.04,2011
702,CRANBOURNE-FRANKSTON RD NEBD 150M SW OF PEARCEDALE RD,CRANBOURNE-FRANKSTON RD N150M SW OF PEARCEDALE RD,145.2386155929896,-38.12919337755467,MIDBLOCK,All Moves,CRANBOURNE-FRANKSTON ROAD,CRANBOURNE-FRANKSTON ROAD,9600,530,0.06,2014
1310,WELLINGTON RD NE BD NE OF CARDINIA CREEK RD,WELLINGTON RD NNE OF CARDINIA CREEK RD,145.38512851312066,-37.952654999078725,MIDBLOCK,All Moves,WELLINGTON ROAD,WELLINGTON ROAD,5400,340,0.06,2011
267,TOLL DR N BD N OF KOROROIT CREEK RD,TOLL DR N OF KOROROIT CREEK RD,144.82781726287598,-37.848217436987234,MIDBLOCK,All Moves,Missing Data,TOLL DRIVE,1600,310,0.18,2008
27313,COOPER ST E OF SCANLON DR,COOPER ST/SCANLON DR,145.0056436601915,-37.64976038993811,INTERSECTION,All Moves,COOPER STREET,COOPER STREET,0,0,0.0,0
2235,WESTERN RING RD STH BND RAMPS NE OF SUNSHINE AVE DEPARTURE,WESTERN RING RD STH BND RAMPS NE OF SUNSHINE AVE DEPARTURE,144.83120668053044,-37.751958252229386,INTERSECTION,Off Ramp,5530B 2900R,SUNSHINE-WESTERN RING IN RAMP ON,0,0,0.0,0
2173,LOY YANG-MORWELL RD E BD 380M W OF HYLAND HWY,LOY YANG-MORWELL RD 380M W OF HYLAND HWY,146.5246973592787,-38.24707647937068,MIDBLOCK,All Moves,LOY YANG-MORWELL ROAD,MATTINGLEY HILL ROAD,1500,220,0.14,2012
1631,WESTERN RING ROAD RAMP S BD TO DEER PARK BYPASS W BD,WESTERN RING ROAD RAMP TO DEER PARK BYPASS,144.7817464887461,-37.79988791804576,MIDBLOCK,Ramp (other),2900R 2525F,WESTERN RING IN-WESTERN RAMP OF,5000,1000,0.22,2009
583,BELGRAVE GEMBROOK RD E BD AT COCKATOO CREEK,BELGRAVE GEMBROOK RD AT COCKATOO CREEK,145.46883490153283,-37.92163924783368,MIDBLOCK,All Moves,BELGRAVE-GEMBROOK ROAD,BELGRAVE-GEMBROOK ROAD,2800,200,0.07,2011
25624,MAIN RD WEST W BD E OF STATION RD,MAIN RD WEST E OF STATION RD,144.7897095164428,-37.74308653387606,MIDBLOCK,All Moves,MAIN ROAD,MAIN ROAD W,9100,280,0.03,2011
1037,DOHERTYS ROAD E Bd btwn DERRIMUT ROAD & PALMERS ROAD,DOHERTYS ROAD BTWN DERRIMUT ROAD & PALMERS ROAD,144.72117361141474,-37.82266382185048,MIDBLOCK,All Moves,Missing Data,DOHERTYS ROAD,0,0,0.0,0
24784,ROBSON RD W BD BTW WESTERN HWY & ROBSON RD,ROBSON RD BTW WESTERN HWY & ROBSON RD,142.7806728177403,-37.08403372928338,MIDBLOCK,All Moves,Missing Data,ROBSON ROAD,30,0,0.06,2012
26105,Westgate Fwy Mainline EB near Power St,SVO_Map_LTD:497||SITE DESC: WRR/AIRPORT CONNECTION RD NORTH,144.96391278605924,-37.82691547988672,INTERSECTION,Missing Data,WEST GATE FREEWAY,BURNLEY TUNNEL,0,0,0.0,0
1418,SAND RD N BD 600M N OF PRINCES FWY,SAND RD 600M N OF PRINCES FWY,145.77794391511347,-38.084225094783136,MIDBLOCK,All Moves,Missing Data,SAND ROAD,860,110,0.13,2013
27276,DEAKIN ST S OF CAR PARK ENTRY DEPARTURE,DEAKIN ST N OF CAR PARK ENTRY DEPARTURE,146.5339145934935,-38.19925807012472,UNDEFINED,All Moves,PRINCES HIGHWAY EAST,PRINCES STREET,0,0,0.0,0
27163,QUEENS RD SW BD BTWN GRAHAM RD & WANDIN EAST RD,QUEENS RD NBTWN GRAHAM RD & WANDIN EAST RD,145.4347793611715,-37.80694635623156,MIDBLOCK,All Moves,Missing Data,QUEENS ROAD,320,20,0.07,2011
27175,WALLAN-WHITTLESEA RD W BD BTW MCCARTHY CT & HUME FWY,WALLAN-WHITTLESEA RD BTW MCCARTHY CT & HUME FWY,144.9833908036676,-37.416849806058984,MIDBLOCK,All Moves,WALLAN-WHITTLESEA ROAD,WATSON STREET,2900,320,0.11,2011
26884,HIGH ST N OF SETTLEMENT RD,HIGH ST/SETTLEMENT RD,145.01287459495416,-37.685962599409805,INTERSECTION,All Moves,EPPING ROAD,HIGH STREET,0,0,0.0,0
25308,BALLARAT-BUNINYONG RD S BD BTW GREENHILL RD & SHIRE AV,BALLARAT-BUNINYONG RD BTW GREENHILL RD & SHIRE AV,143.87675894509456,-37.61994627182294,MIDBLOCK,All Moves,BALLARAT-BUNINYONG ROAD,GEELONG ROAD,5900,210,0.04,2012
2017,MIDDLE RD E BD 1500 M WEST OF ROBINSONS RD,MIDDLE RD 1500 M WEST OF ROBINSONS RD,144.7389439076894,-37.79488421730676,MIDBLOCK,All Moves,Missing Data,MIDDLE ROAD,70,0,0.12,2009
2661,FRANKSTON-DANDENONG RD NE OF PENINSULA LINK,FRANKSTON-DANDENONG/PENINSULA LINK,145.17139017178914,-38.101181484820664,INTERSECTION,All Moves,DANDENONG VALLEY HIGHWAY,FRANKSTON-DANDENONG ROAD,18000,0,0.0,2013
493,PLENTY RD N OF THE LAKES BVD,PLENTY RD/ THE LAKES BVD,145.09645780220333,-37.63100150135586,INTERSECTION,All Moves,MAIN WHITTLESEA ROAD,PLENTY ROAD,0,0,0.0,0
25164,GOLD LINKS RD SE OF PENINSULA LINK,PENINSULA LINK/GOLF LINKS RD,145.1617580085354,-38.18362089258237,INTERSECTION,All Moves,Missing Data,GOLF LINKS ROAD,4000,0,0.0,2013
26766,BELL ST E OF ST GEORGES RD DEPARTURE,ST GEORGES RD N OF BELL ST DEPARTURE,145.0001482129231,-37.74481902000797,INTERSECTION,All Moves,STATE (BELL/SPRINGVALE) HIGHWAY,BELL STREET,0,0,0.0,0
26503,KOKOROIT CREEK RD E OF ACCESS RD,KOKOROIT CREEK RD/ACCESS RD,144.80523361122889,-37.84673965857005,INTERSECTION,All Moves,KOROROIT CREEK ROAD,KOROROIT CREEK ROAD,0,0,0.0,0
26623,WEST GATE FWY SWBD OFF RAMP TO TODD RD,WEST GATE FWY SOFF RAMP TO TODD RD,144.91983404853215,-37.83024481317629,INTERSECTION,All Moves,2820F 5495B,WEST GATE OUT-WEST GATE OUT RAMP,9400,1300,0.14,2011
25301,PRINCES HWY W BD 10M E OF MCCROREY ST,PRINCES HWY 10M E OF MCCROREY ST,146.1573333773027,-38.20752334876634,MIDBLOCK,All Moves,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,0,0,0.0,0
26834,NEWCASTLE ST S OF BELL ST DEPARTURE,BELL ST E OF NEWCASTLE ST DEPARTURE,145.0120690173505,-37.746247301152,INTERSECTION,All Moves,Missing Data,NEWCASTLE STREET,0,0,0.0,0
25295,YARRA GLEN BYPASS S BD BTW MELBA HWY & HEALSVILLE-YARRA GLEN RD,YARRA GLEN BYPASS BTW MELBA HWY & HEALSVILLE-YARRA GLEN RD,145.39476858209213,-37.65595629349867,MIDBLOCK,All Moves,YARRA GLEN BYPASS,YARRA GLEN BYPASS,1500,290,0.19,2011
26965,CHANDLER RD S BD AT RAIL CROSSING NOBLE PARK,CHANDLER RD AT RAIL CROSSING NOBLE PARK,145.18576734883024,-37.97399729222884,INTERSECTION,All Moves,CHANDLER ROAD,CHANDLER ROAD,0,0,0.0,0
2567,MALLE HWY RLX EAST OF MURRAYVILLE 0M EAST OF RAILWAY LINE WBD,MALLE HWY RLX EAST OF MURRAYVILLE 0M EAST OF RAILWAY LINE,141.5946886051139,-35.19935112994106,MIDBLOCK,All Moves,MALLEE HIGHWAY,MALLEE HIGHWAY,290,100,0.37,2012
26417,WESTGARTH ST E OF VICTORIA RD TURNS ONLY,VICTORIA RD & WESTGARTH ST TURNS ONLY,145.00975210968733,-37.78264983504469,INTERSECTION,Incomplete Through,WESTGARTH STREET,WESTGARTH STREET,0,0,0.0,0
26892,RIVERSDALE RD E OF HAVELOCK RD,RIVERSDALE RD / HAVELOCK RD / REDFERN RD,145.05219220000924,-37.83084878698755,INTERSECTION,All Moves,RIVERSDALE ROAD,RIVERSDALE ROAD,0,0,0.0,0
2790,NYORA-POOWONG RD NWBD 1700M NW OF OGILVYS RD,NYORA-POOWONG RD 1700M NW OF OGILVYS RD,145.7078915828749,-38.334622291508104,MIDBLOCK,All Moves,LANG LANG-POOWONG ROAD,LANG LANG-POOWONG ROAD,240,20,0.11,2013
27778,KOORNANG RD S BD AT RAIL CROSSING CARNEGIE,KOORNANG RD AT RAIL CROSSING CARNEGIE,145.05756201631695,-37.88659530177022,INTERSECTION,All Moves,Missing Data,KOORNANG ROAD,0,0,0.0,0
24767,MAROONDAH HWY SWBD AT YARRA RIVER,MAROONDAH HWY NAT YARRA RIVER,145.48877818484763,-37.678861590072785,MIDBLOCK,All Moves,MAROONDAH HIGHWAY,MAROONDAH HIGHWAY,5000,380,0.07,2011
1062,VANNAM DR N OF HIGH ST,HIGH ST RDD/VANNAM DR/JORDAN ST,145.10274173630418,-37.86642659487744,INTERSECTION,All Moves,Missing Data,VANNAM DRIVE,0,0,0.0,0
27899,LONSDALE ST NW OF FRANKSTON-DANDENONG RD,DANDENONG-FRANKSTON RD/LONSDALE ST,145.2182472578256,-37.99594427003206,INTERSECTION,All Moves,PRINCES HIGHWAY EAST,LONSDALE STREET,0,0,0.0,0
28426,CRANBOURNE-FRANKSTON RD N OF LONG ST,CRANBOURNE-FRANKSTON RD/LONG ST,145.1848589906195,-38.15410977042912,INTERSECTION,All Moves,CRANBOURNE-FRANKSTON ROAD,CRANBOURNE-FRANKSTON ROAD,1800,0,0.0,2012
26787,MAIN HURSTBRIDGE RD E OF ACCESS RD,MAIN HURSTBRIDGE RD/SHOPPING CENTRE ACCESS,145.16841684488887,-37.6714209076376,INTERSECTION,All Moves,HEIDELBERG-KINGLAKE ROAD,MAIN HURSTBRIDGE ROAD,0,0,0.0,0
24771,EPPING-KILMORE RD S BD BTW WALLAN RD & MCGREGOR RD,EPPING-KILMORE RD BTW WALLAN RD & MCGREGOR RD,145.02615520607432,-37.50000090074004,MIDBLOCK,All Moves,EPPING-KILMORE ROAD,MERRIANG ROAD,1300,150,0.12,2011
2174,LYONS ST E BD BTW MOIRA AV & KOORNANG RD,LYONS ST BTW MOIRA AV & KOORNANG RD,145.05329399535293,-37.89557539316385,MIDBLOCK,All Moves,Missing Data,LYONS STREET,330,10,0.05,2011
2260,KOORNANG RD N OF NORTH RD,KOORNANG RD & NORTH RD & TUCKER RD,145.0550379044035,-37.89986290015458,INTERSECTION,All Moves,Missing Data,KOORNANG ROAD,0,0,0.0,0
26765,REID ST E OF NICHOLSON ST,NICHOLSON ST & REID ST & RICHARDSON ST,144.9800091118572,-37.785465824810395,INTERSECTION,All Moves,Missing Data,REID STREET,0,0,0.0,0
25285,CAPE PATERSON-INVERLOCH RD SWBD 2000M SW OF SURF PDE,CAPE PATERSON-INVERLOCH RD N2000M SW OF SURF PDE,145.65689649343258,-38.670383682946635,MIDBLOCK,All Moves,BUNURONG ROAD,CAPE PATERSON-INVERLOCH ROAD,390,40,0.11,2011
26618,SYDNEY RD N BD S OF BELL ST,SYDNEY RD S OF BELL ST,144.96627266613635,-37.74315959731958,INTERSECTION,All Moves,SYDNEY ROAD,SYDNEY ROAD,10000,420,0.04,2011
1113,RINGWOOD-WARRANDYTE RD N BD 600 METERS NORTH OF KENDALL RD,RINGWOOD-WARRANDYTE RD 600 METERS NORTH OF KENDALL RD,145.23144892641875,-37.76446931337672,MIDBLOCK,All Moves,RINGWOOD-WARRANDYTE ROAD,RINGWOOD-WARRANDYTE ROAD,6300,320,0.05,2011
596,ROOKS RD N BD BTW BEECH ST & CANTERBURY RD,ROOKS RD BTW BEECH ST & CANTERBURY RD,145.18830981955145,-37.835389096420066,MIDBLOCK,All Moves,Missing Data,ROOKS ROAD,0,0,0.0,0
28121,CORRIGAN RD S BD AT RAIL CROSSING NOBLE PARK,CORRIGAN RD AT RAIL CROSSING NOBLE PARK,145.17046520774565,-37.95456919691466,INTERSECTION,All Moves,Missing Data,CORRIGAN ROAD,0,0,0.0,0
27931,WICKHAM RD E OF BLUFF RD,WICKHAM RD / BLUFF RD,145.02461241750532,-37.94299463535759,INTERSECTION,All Moves,Missing Data,WICKHAM ROAD,0,0,0.0,0
26894,CLYDE RD S OF CENTRE RD,CLYDE ROAD / CENTRE ROAD,145.33918059502452,-38.05539650393536,INTERSECTION,All Moves,BERWICK-CRANBOURNE ROAD,CLYDE ROAD,29000,0,0.0,2016
26889,BAYSWATER RD S OF ELMHURST RD,BAYSWATER NR GLEN PARK RD,145.27091967108697,-37.835270212345826,INTERSECTION,All Moves,CROYDON-SCORESBY ROAD,BAYSWATER ROAD,0,0,0.0,0
26468,PRINCES HWY NE OF AIRFIELD RD,PRINCES HWY/AIRFIELD RD,146.47961399480178,-38.21562359563325,INTERSECTION,Through Missing,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,0,0,0.0,0
2439,HARRIETVILLE AVENUE E BD BTWN GAVAN STREET & HOUGHS LANE,HARRIETVILLE AVENUE BTWN GAVAN STREET & HOUGHS LANE,146.97153640064806,-36.72894100208791,MIDBLOCK,All Moves,GREAT ALPINE ROAD,DELANY AVENUE,1000,90,0.09,2015
28297,ROBINSONS RD N OF OBRIS DR,ROBINSONS RD / HATCHLANDS DR / ORBIS DR,144.7548438244714,-37.78091969687863,INTERSECTION,All Moves,Missing Data,ROBINSONS ROAD,0,0,0.0,0
56703,DOHERTYS RD W OF JESSICA WAY,DOHERTYS RD/JESSICA WAY,144.72117361141474,-37.82266382185048,INTERSECTION,All Moves,Missing Data,DOHERTYS ROAD,0,0,0.0,0
56940,PRINCES HWY EAST W OF TRARALGON-MAFFRA RD,PRINCES HWY EAST/TRARALGON-MAFFRA RD/EASTERN RD/MCNAIRN RD,146.5587586971176,-38.191236379545686,INTERSECTION,All Moves,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,0,0,0.0,0
25627,MORWELL-TRARALGON RD W BD 60M EAST OF COLLINS ST,MORWELL-TRARALGON RD 60M EAST OF COLLINS ST,146.39961840901864,-38.23705956975656,MIDBLOCK,All Moves,MORWELL-TRARALGON ROAD,PRINCES DRIVE,7900,1100,0.14,2011
26791,KENSINGTON RD SW OF EPSOM RD,MACAULAY RD/EPSOM RD/KENSINGTON RD,144.92741667110772,-37.79428518584896,INTERSECTION,All Moves,Missing Data,KENSINGTON ROAD,0,0,0.0,0
2182,BELGRAVE-GEMBROOK RD E BD 280M EAST OF OGILVY RD (WEST END),BELGRAVE-GEMBROOK RD 280M EAST OF OGILVY RD (WEST END),145.43411057793227,-37.93052856511379,MIDBLOCK,All Moves,BELGRAVE-GEMBROOK ROAD,BELGRAVE-GEMBROOK ROAD,7500,380,0.05,2011
2250,STATION RD N OF CALDER FWY NWBD RAMPS,CALDER FWY NWBD RAMPS & STATION RD,144.59311815904093,-37.47377048630735,INTERSECTION,All Moves,GISBORNE-KILMORE ROAD,STATION ROAD,0,0,0.0,0
26775,HOWITT AV E OF WY YUNG RD,HOWITT AV & WY YUNG RD,147.6216663228873,-37.8117704597694,INTERSECTION,All Moves,Missing Data,HOWITT AVENUE,0,0,0.0,0
28642,SGF OUTBOUND NORTH OF RAILLINE,SVO_Map_LTD:521||SITE DESC: PENLINK/RAIL UNDERPASS/SISKA CRT,145.24953182443576,-38.014622238460774,INTERSECTION,All Moves,SOUTH GIPPSLAND FREEWAY,SOUTH GIPPSLAND FREEWAY,0,0,0.0,0
25640,MALLE HWY RLX WEST OF MURRAYVILLE 200M EAST OF RAILWAY LINE EBD,MALLE HWY RLX WEST OF MURRAYVILLE 200M EAST OF RAILWAY LINE,140.9659516544142,-35.239484079642914,MIDBLOCK,All Moves,MALLEE HIGHWAY,MALLEE HIGHWAY,330,120,0.38,2012
27625,WARBURTON HWY S OF GILLIS ST,WARBURTON HWY NR WARBURTON TRAIL,145.67280611582626,-37.754656550540105,INTERSECTION,All Moves,WARBURTON HIGHWAY,WARBURTON HIGHWAY,0,0,0.0,0
2050,PRINCES HWY EAST E BD BTW PYKE ST & SERVICE ST,PRINCES HWY EAST BTW PYKE ST & SERVICE ST,147.6270370765822,-37.82672864169274,MIDBLOCK,All Moves,PRINCES HIGHWAY EAST,MAIN STREET,8000,600,0.08,2011
1111,WILLOWMAVIN RD NWBD BTW CAMPASPE RD & MOONEYS RD,WILLOWMAVIN RD BTW CAMPASPE RD & MOONEYS RD,144.93371009832967,-37.27950810284765,MIDBLOCK,All Moves,Missing Data,WILLOWMAVIN ROAD,250,20,0.1,2011
25155,SHOPPING CENTRE ACCESS RD S OF MCDONALDS RD,MCDONALDS RD/ACCESS RD,145.07179660260203,-37.64971147841265,INTERSECTION,All Moves,MCDONALDS ROAD,MCDONALDS ROAD,0,0,0.0,0
28382,HIGH ST S OF WALKER ST,HIGH ST NR WALKER ST,144.99635081602935,-37.782772200559656,INTERSECTION,All Moves,HIGH STREET,HIGH STREET,0,0,0.0,0
25300,EDGARS RD S OF BARRY RD,BARRY RD/EDGARS RD,145.00231063965617,-37.671535613256424,INTERSECTION,All Moves,EDGARS ROAD,EDGARS ROAD,13000,0,0.0,2011
27705,OSBORNE GROVE W BD BTW PLENTY RD & HOTHAM ST,OSBORNE GROVE BTW PLENTY RD & HOTHAM ST,145.006257703719,-37.74717958052347,MIDBLOCK,All Moves,Missing Data,OSBORNE GROVE,280,10,0.05,2013
26552,SHOPPING CENTRE ACCESS S OF PLENTY RD,PLENTY RD/SHOPPING CENTRE ACCESS,145.02570365838136,-37.72491369223753,INTERSECTION,All Moves,Missing Data,PLENTY ROAD,0,0,0.0,0
26445,RIVERSDALE RD E OF FAIRHOLM GRV,RIVERSDALE RD/FAIRHOLM GRV,145.05835511239943,-37.83155525058265,INTERSECTION,All Moves,RIVERSDALE ROAD,RIVERSDALE ROAD,0,0,0.0,0
25703,DUDLEY ST NE OF WURUNDJERI WAY,WURUNDJERI WAY/DUDLEY ST,144.94509961188018,-37.81227006985338,INTERSECTION,All Moves,DOCKLANDS HIGHWAY,WURUNDJERI WAY,0,0,0.0,0
1620,HOTHAM ST N BD BTW TALBOT AVE & ROCKBROOK RD,HOTHAM ST BTW TALBOT AVE & ROCKBROOK RD,144.99872247504348,-37.8732163959495,MIDBLOCK,All Moves,HOTHAM STREET,HOTHAM STREET,10000,390,0.04,2015
